document_id,title
92a93694192a93e932915-91c928935930940-92e93e939-938947-91c942928-92e93e939-92e947902-92a936941913902,जनवरी से जून माह में पशुओं की देखभाल
जनवरी-फरवरी-के-बागों-के-कार्य,जनवरी-फरवरी के बागों के कार्य
92e94191694d92f92e90292494d930940-92b938932-91593094d91c-92e93e92b940-92f94b91c92893e,जय किसान फसल कर्ज माफी योजना
जयंती-रोहू-मछली-है-मीठाजल-के-लिए-वरदान,जयंती रोहू मछली है मीठाजल के लिए वरदान
जरदालू-आम-_-बिहार-राज्य-का-गौरव,जरदालू आम – बिहार राज्य का गौरव
जरबेरा-null-1,जरबेरा
जरबेरा-में-पोषक-तत्वों-की-कमी-एवं-लक्षण,जरबेरा में पोषक तत्वों की कमी एवं लक्षण
91c93092e94793093e-914930-93693f92e93293e-92e93f93094d91a-928947-92c926932940-91593f93894d92e924,जरमेरा और शिमला मिर्च ने बदली किस्मत
जल-संग्रहण-तालाबों-से-समेकित-कृषि-प्रणाली,जल संग्रहण तालाबों से समेकित कृषि प्रणाली
91c932-93890293893e927928-92a94d93092c902927928-938947-91794d93093e92e940923-91593e92f93e91593294d92,जल संसाधन प्रबंधन से ग्रामीण कायाकल्प
91c93291594190292d940-91593e-91c94893591594092f-92893f92f90292494d930923,जलकुंभी का जैवकीय नियंत्रण
जलकृषि-से-महिला-सशक्तिकरण,जलकृषि से महिला सशक्तिकरण
जलाशय-में-पेन-एवं-केज-कल्चर,जलाशय में पेन एवं केज कल्चर
91c93293e93692f94b902-92e947902-92e93e92494d93894d92f93f915940-915947-93593f91593e938-915947-93293f9,जलाशयों में मात्स्यिकी के विकास के लिये दिशा-निर्देश (आर.एफ.डी.)
जलीय-कृषि-बीमा-एकमुश्त-प्रोत्साहन,जलीय कृषि बीमा एकमुश्त प्रोत्साहन
ज़ोरिन-बीन-को-अपनाना-मिज़ो-किसानों-की-आर्थिक-समृद्धि-की-दिशा-में-एक-कदम,ज़ोरिन बीन को अपनाना - मिज़ो किसानों की आर्थिक समृद्धि की दिशा में एक कदम
जापानी-पुदीना_मेन्था_-की-खेती-null-1,जापानी पुदीना(मेन्था) की खेती
जापानी-मशरूम-शिटाके-की-खेती,जापानी मशरूम शिटाके की खेती
91c93e92e92493e93e-91c93f932947-915940-92e93f91f94d91f940-91593e-93894d93593e93894d92594d92f,जामताड़ा जिले की मिट्टी का स्वास्थ्य
जामरोजा-से-जिरेनिओल_-उत्तर-गुजरात-की-सफलता-की-कहानी,जामरोजा से जिरेनिओल: उत्तर गुजरात की सफलता की कहानी
जायद-में-गन्ने-की-खेती,जायद में गन्ने की खेती
जायद-में-बाजरा-की-खेती,जायद में बाजरा की खेती
